赔款,0.009943744
物质,0.009881761
建筑,0.009810924
缺陷,0.009781409
本身,0.009772554
施救,0.009710572
风险,0.009672202
行使,0.009604316
简称,0.009577752
放弃,0.009397708
书面形式,0.009306211
修理,0.009279647
拒绝,0.009273744
满期,0.009264889
关节,0.009253083
所致,0.009250131
建筑物,0.009220616
应由,0.009126167
系指,0.009120263
烧烫伤,0.009117312
双方,0.00907599
事项,0.009043523
完全,0.00899925
显著,0.008981541
项目,0.008916607
地震,0.008848722
达成,0.008819206
之日止,0.008792642
检验,0.008777885
管理,0.008680484
列明,0.008609647
工作,0.008609647
战争,0.008594889
雷击,0.008565374
机能,0.008524052
错误,0.008473876
扩大,0.008456167
重置,0.008450264
中列明,0.008432554
保障,0.008411893
各种,0.00832925
伤害事故,0.008320396
一切,0.008311541
物体,0.008240704
临时,0.008196431
认可,0.008155109
安装,0.008131497
设施,0.008116739
间接,0.00809903
没有,0.008057709
涉及,0.008042951
他人,0.008037048
设计,0.008019338
确认,0.007989823
防止,0.00798392
批单,0.007824537
营业,0.007679911
采用,0.007674008
通知书,0.00756185
足以,0.007555946
签发,0.007514625
之前,0.007502819
标准,0.007440836
台风,0.00742903
应该,0.007423127
insured,0.007417224
盗窃,0.007414272
身份证明,0.007405418
医院,0.007402466
存在,0.007402466
另有,0.007328678
以外,0.007231277
通过,0.007204713
突然,0.00716044
项下,0.007104361
医疗机构,0.007092554
缴付,0.007089603
各项,0.007074845
提交,0.007057136
接受,0.006986299
机动车,0.006983347
同一,0.006977444
协助,0.00696859
对应,0.00696859
保险费率,0.006962687
医疗保险,0.006953832
达到,0.006953832
费率,0.006944977
损害,0.006906607
any,0.006888898
结果,0.006868237
燃烧,0.006850528
正常,0.00681511
代位,0.006767885
依据,0.006747224
物品,0.006717709
代表,0.006691145
保证,0.006685242
人民法院,0.006679339
现象,0.006640969
未经,0.006623259
明确,0.006608502
本条,0.006599647
一次,0.006584889
予以,0.006581938
遵守,0.006534713
日期,0.00652881
之一,0.006511101
shall,0.006466828
类似,0.006460925
状态,0.006387136
第二条,0.006372378
低于,0.006357621
效力,0.006354669
符合,0.006325154
第三条,0.006304493
具有,0.00629859
否则,0.006283832
this,0.006266123
因此,0.006245462
单项,0.006239559
检查,0.006230704
住院,0.00622185
二年,0.006201189
生效,0.006201189
二级,0.006198237
视为,0.006151013
基础,0.00614511
连续,0.006139206
一次性,0.006097885
扣减,0.006062466
职业,0.006041806
按本,0.006035903
碰撞,0.006035903
地面,0.006029999
地点,0.006015242
诉讼,0.006009339
第一条,0.005994581
驾驶证,0.005994581
暴雨,0.005976872
从事,0.00593555
有效期,0.005894229
第四条,0.005870616
装置,0.005838149
be,0.005811585
罢工,0.005808634
不负,0.005802731
决定,0.005790925
严重,0.005787973
by,0.005773215
政府,0.005767312
语言,0.005755506
经过,0.005749603
伤残,0.005734845
第五条,0.005734845
操作,0.005725991
最终,0.005637444
财产保险,0.005613832
可能,0.005599074
损毁,0.005593171
有限公司,0.005581365
调查,0.005575462
自动,0.005540044
艾滋病,0.005537092
构成,0.00553414
剩余,0.005507577
控制,0.005501674
注销,0.005478061
地址,0.00547511
计收,0.005451497
能力,0.005448546
同时,0.005421982
事件,0.005407224
工地,0.005404273
原件,0.005386563
鉴定,0.005386563
书面通知,0.005354096
收取,0.005351145
发出,0.005348193
差额,0.005333436
转让,0.005333436
天数,0.005324581
清除,0.005286211
滑坡,0.005274405
并且,0.005256696
证明文件,0.005256696
基本,0.005236035
接到,0.005236035
认为,0.005236035
loss,0.005233083
提示,0.005203568
避免,0.005191762
清单,0.005177004
出险,0.005174052
受到,0.005156343
身体,0.005156343
交通工具,0.00515044
解决,0.005144537
第六条,0.005129779
自行,0.005129779
以主险,0.005123876
诊断,0.005115022
股份,0.00511207
鉴于,0.005091409
格式,0.005076652
锅炉,0.005061894
第七条,0.005041233
已有,0.005032378
十日,0.005014669
for,0.004961541
发现,0.004940881
应立即,0.004934978
自然灾害,0.004926123
一项,0.004923171
届满,0.00492022
保护,0.004911365
重新,0.004896607
个人,0.004884801
委托,0.004875947
内向,0.004855286
利益,0.004852334
车辆,0.004852334
港澳台地区,0.004837577
申报,0.004837577
每人,0.004834625
中断,0.004819867
当事人,0.004819867
海啸,0.004816916
额外,0.004790352
调整,0.004743127
放射性,0.004734273
insurance,0.004731321
第八条,0.004731321
第九条,0.004725418
无效,0.004701806
自其,0.00469
申请书,0.004675242
第十三条,0.004675242
等于,0.004657533
需要,0.00463392
is,0.004630969
完整,0.004619163
释义,0.004613259
合法,0.004577841
不足,0.004571938
灭火,0.004571938
允许,0.00455718
补充,0.004542422
赔付,0.004512907
服务,0.004509956
获得,0.004509956
第十九条,0.004489295
场所,0.004486343
规范,0.004474537
途径,0.004465682
第十条,0.004450925
当地,0.004445022
另行,0.004421409
重建,0.004415506
法规,0.004409603
破坏,0.004406652
经济,0.004406652
国家有关,0.004394845
水管,0.004385991
组织,0.004385991
目的地,0.004383039
运动,0.004377136
运行,0.004371233
不成,0.004359427
提高,0.004356475
出现,0.004350572
自然,0.004329911
特殊,0.00432696
公共,0.004318105
第十七条,0.004312202
起诉,0.004306299
当局,0.004303348
理由,0.004300396
第十一条,0.004297445
生产,0.00428859
形式,0.004282687
管道,0.004279735
事先,0.004273832
复杂,0.004267929
压力,0.004262026
第十六条,0.004241365
药物,0.004238414
技术,0.004235462
结构,0.004229559
抢劫,0.004226608
立即,0.004220704
第二十条,0.004220704
病毒,0.004217753
手术,0.004214801
第十二条,0.004214801
第十八条,0.004214801
房屋,0.004202995
灾害,0.004202995
第十五条,0.004188237
第十四条,0.004188237
抵触,0.004185286
未能,0.004182334
暴风,0.004176431
诉讼时效,0.004167577
第二十一条,0.004138061
询问,0.00413511
其中,0.004132158
尽力,0.004126255
雷电,0.004123304
第二十二条,0.004120352
由此,0.004099691
注意,0.004067224
继续,0.004061321
境内,0.004031806
比例表,0.004028854
违反,0.004025903
赔偿金,0.004014097
提前,0.004005242
经营,0.003978678
建议,0.003966872
日内,0.003958017
第二十三条,0.003937356
难以确定,0.003934405
三日,0.003931453
现金,0.003931453
六十日,0.003922599
第一,0.003922599
起讫,0.003922599
第二十四条,0.003916696
无论,0.003907841
不在此限,0.00390489
除非,0.003893083
目的,0.003890132
地下,0.003884229
组成,0.003884229
机器设备,0.003860616
先予,0.003854713
第二十五条,0.003851762
不予,0.003828149
最大,0.003825198
变化,0.003813392
坠落,0.003813392
飓风,0.003813392
旅行,0.003807489
国家,0.003804537
资格,0.003792731
不可,0.003757312
总则,0.003754361
一年,0.003751409
定义,0.003751409
合格,0.003748458
工棚,0.003745506
毫米,0.003742555
损害赔偿,0.003721894
追回,0.003713039
消防,0.003698282
附属,0.00369533
龙卷风,0.003692379
大于,0.003689427
存放,0.003689427
短期,0.003662863
风速,0.003659912
记录,0.003654008
暴动,0.003651057
支出,0.003633348
保险期限,0.003630396
事由,0.00361859
损失赔偿,0.00361859
补偿,0.00361859
平均,0.003612687
实施,0.003594978
该项,0.003594978
代理人,0.00358022
解除权,0.003577268
damage,0.003550705
such,0.003547753
替换,0.003547753
赔率,0.003538898
原材料,0.003535947
明显,0.003532995
结束,0.003532995
储存,0.003521189
第二十六条,0.003515286
消灭,0.003506431
赔偿义务,0.003506431
宣告,0.00350348
分项,0.003497577
气体,0.003494625
作业,0.003488722
区域,0.003473964
周岁,0.00346511
障碍,0.003456255
移动,0.003450352
下沉,0.003447401
一个,0.003432643
不论,0.003432643
本人,0.003429691
不同,0.003423788
永久,0.003423788
燃料,0.003409031
突发性,0.003406079
中国,0.003385418
业务,0.003382467
人民币,0.003376564
not,0.003358854
乘以,0.00335
续保,0.003347048
行政,0.003347048
恐怖活动,0.003326387
限制,0.003326387
人数,0.003314581
面积,0.00331163
工艺,0.003308678
不善,0.003302775
冰雹,0.003290969
追偿,0.003290969
授权,0.003285066
骚乱,0.003279163
支撑,0.003270308
护理,0.003267357
承诺,0.003258502
第二十七条,0.003258502
单证,0.003249647
报告,0.003243744
责任保险,0.003243744
高于,0.003240793
分期,0.00321718
冰凌,0.003175859
医师,0.003172907
收入,0.003169956
from,0.003167004
under,0.003164053
受益,0.003161101
超出,0.003155198
所载,0.003149295
但本,0.003146343
单独,0.003137489
验收,0.003137489
飞机,0.003131586
因素,0.003125683
工种,0.003125683
爆裂,0.003116828
机器,0.003110925
一般,0.003105022
便携式,0.00310207
批注,0.00310207
吞咽,0.003099119
份额,0.003096167
电器,0.003096167
法院,0.003081409
未尽事宜,0.003072555
灭失,0.003072555
分摊,0.003069603
民事行为,0.003057797
数据,0.003048942
节间,0.003045991
过失,0.003045991
药品,0.003043039
库房,0.003040088
正本,0.003022379
空中,0.003019427
我们,0.003007621
包装,0.003001718
地区,0.003001718
单位,0.002998766
失去,0.002998766
保险公司,0.002995815
倒塌,0.002992863
选择,0.002984009
最后,0.002975154
现场,0.002972202
下陷,0.002966299
as,0.002963348
总和,0.002960396
与免,0.002957445
土地,0.002957445
交清,0.00294859
货运,0.00294859
一种,0.002942687
小于,0.002922026
第二十八条,0.002922026
缺失,0.002922026
第二十九条,0.002919075
社会,0.00291022
全损,0.002901365
用于,0.002895462
供应,0.002880705
办理,0.002877753
第三十条,0.00287185
行驶证,0.002868898
团体,0.002865947
开挖,0.002865947
组件,0.002865947
受益权,0.002857092
建造,0.002857092
总额,0.002857092
享有,0.002854141
机动,0.002848238
公安部门,0.002830528
委托人,0.002830528
年龄,0.002830528
维持,0.002827577
自身,0.002827577
切断,0.002824625
权益,0.002809868
认真,0.002809868
款项,0.002798061
仓库,0.00279511
第三十一条,0.002789207
不可抗力,0.002783304
完工,0.002780352
所有人,0.002774449
延长,0.002765594
水位,0.00275674
大量,0.002744934
泥石流,0.002739031
other,0.002736079
一天,0.002730176
手续费,0.002730176
at,0.002727224
产品,0.00271837
认定,0.002691806
返还,0.002691806
化学,0.002688854
军事行动,0.00268
烧伤,0.002677048
液体,0.002674097
外部,0.002671145
限于,0.002671145
签订,0.002662291
缺损,0.002662291
口头,0.002659339
蔓延,0.002659339
家庭成员,0.002656387
感染,0.002656387
作用,0.002653436
机械,0.002650484
受让人,0.00264163
性能,0.00264163
住所,0.002638678
内因,0.002638678
水箱,0.002632775
维护,0.002632775
空运,0.002626872
policy,0.002597357
受托人,0.002597357
感应,0.002591454
执行,0.002591454
生活,0.002591454
方面,0.00258555
垫付,0.002573744
武装冲突,0.002573744
恶意,0.002570793
司法,0.002558987
防护,0.002556035
clause,0.00254718
事故现场,0.00254718
共同,0.00254718
承运人,0.00254718
未作,0.00254718
渗漏,0.002541277
付诸实施,0.002532423
精神,0.002523568
之外,0.002520617
应收,0.002517665
第三十二条,0.002511762
以致,0.00250881
营业处,0.002502907
行动,0.002497004
保证期,0.002494053
户籍,0.002494053
核辐射,0.002491101
每一,0.002491101
期内,0.002485198
核发,0.002485198
毛利润,0.002485198
试车,0.00247044
that,0.002467489
数量,0.002467489
之间,0.002464537
降雨量,0.002458634
资产,0.00244978
压力容器,0.002446828
期限内,0.002429119
器材,0.002420264
如下,0.002420264
自向,0.002420264
自杀,0.002420264
单据,0.002417313
这种,0.002399603
契约,0.0023937
敌对行为,0.002390749
责任事故,0.002390749
十一,0.002384846
通讯地址,0.002384846
推定,0.002381894
on,0.002378943
改变,0.002378943
消除,0.002370088
简易,0.002370088
震动,0.002370088
容器,0.002358282
救助,0.002358282
相同,0.002358282
多次,0.002349427
放置,0.002349427
塌陷,0.002346476
民众,0.002343524
延迟,0.002331718
物理,0.002328766
上肢,0.002325815
下肢,0.002325815
崩塌,0.002325815
辐射,0.002325815
驾车,0.00231696
预付,0.002293348
因本,0.002290396
维修,0.002290396
一旦,0.002287445
占用,0.002287445
遗漏,0.002275639
破裂,0.002272687
which,0.002269735
公安机关,0.002263832
境外,0.002254978
检修,0.002249075
下述,0.002246123
两个,0.002246123
为止,0.002246123
主合同,0.002246123
隐患,0.002246123
到达,0.002243172
征用,0.002243172
这些,0.002243172
暴乱,0.00224022
第三十三条,0.00224022
暴雪,0.002225462
给予,0.002225462
委托书,0.002222511
实物,0.002219559
本项,0.002190044
至少,0.002190044
预见,0.002190044
隧道,0.002187092
频率,0.002187092
证书,0.002175286
起始,0.002175286
承包商,0.002172335
vessel,0.002169383
途中,0.002160528
十二,0.002154625
人身保险,0.002151674
理赔,0.002145771
subject,0.002142819
综合,0.002142819
缴纳,0.002139868
咀嚼,0.002136916
关于,0.002133965
叛乱,0.002133965
突发,0.002131013
预防措施,0.002128061
妨碍,0.002122158
意识,0.002119207
仍然,0.002116255
内部,0.002110352
信息,0.002104449
分类,0.002104449
完成,0.002101498
随时,0.002101498
江河,0.002098546
一个月,0.002095595
医生,0.002095595
if,0.00208674
关系,0.00208674
判决,0.002083788
参与,0.002080837
第三十四条,0.002080837
发票,0.002060176
人为,0.002039515
assured,0.002036564
名义,0.002033612
电压,0.002030661
冰块,0.002018854
机具,0.002018854
保管,0.002015903
十二个,0.002015903
部位,0.002012951
重复,0.002004097
没收,0.002001145
为了,0.001998194
后果,0.001992291
系统,0.001992291
三个,0.001989339
含有,0.001983436
船员,0.001983436
事故责任,0.001980484
原有,0.001974581
最长,0.001974581
公路,0.001968678
沙尘暴,0.001968678
于本,0.001965727
营业额,0.001965727
升值,0.001962775
拥有,0.001956872
with,0.001953921
处于,0.001953921
核污染,0.001953921
分娩,0.001950969
生命,0.001950969
第三十五条,0.001950969
年度,0.001945066
抢救,0.001945066
受害人,0.00193326
改进,0.00193326
毒品,0.00193326
系本,0.00193326
转运,0.00193326
取消,0.001924405
医疗事故,0.001921454
残余,0.001921454
具备,0.001918502
重要,0.00191555
拆除,0.001912599
不适,0.001909647
室内,0.001909647
僵硬,0.001906696
保留,0.001903744
十五日,0.001903744
证据,0.001900793
诉讼费用,0.001900793
制造,0.001897841
测试,0.001897841
三大,0.00189489
任何人,0.00189489
清理,0.00189489
交通管理,0.001891938
管制,0.001891938
还应,0.001891938
及本,0.001888987
疏忽,0.001883084
钻探,0.001883084
第三十六条,0.001880132
两种,0.00187718
货物运输,0.00187718
部件,0.00187718
问题,0.001874229
摄取,0.001871277
摘除,0.001871277
眼球,0.001871277
紧急,0.001868326
风力,0.001868326
程序,0.001865374
付款,0.001859471
一百八十,0.00185652
残骸,0.001853568
停工,0.001850617
填写,0.001850617
辨别,0.001847665
据此,0.001841762
有价证券,0.001841762
法定,0.001835859
表一,0.001832907
方法,0.001829956
磨损,0.00181815
自燃,0.00181815
核爆炸,0.001815198
不再,0.001803392
真实性,0.001803392
门诊,0.00180044
分别,0.001794537
独立,0.001794537
与其,0.001785683
症状,0.001782731
两侧,0.00177978
手指,0.001773876
眼睑,0.001773876
露天,0.001770925
一致,0.001767973
住院治疗,0.001767973
引致,0.001767973
领取,0.001767973
注册,0.00176207
零时,0.00176207
交费,0.001759119
库存,0.001753216
故障,0.001753216
电气设备,0.001753216
雇佣,0.001753216
获悉,0.001750264
加工,0.001747313
卸货,0.001747313
若本,0.001747313
服用,0.00174141
装卸,0.00174141
嗅觉,0.001738458
沿海,0.001738458
罚款,0.001735506
酒后,0.001735506
重大,0.001735506
香港,0.001732555
制定,0.001726652
应负,0.0017237
能够,0.0017237
内河,0.001717797
运输工具,0.001717797
执业,0.001714846
加强,0.001711894
交纳,0.001708943
行驶,0.001697136
营运,0.001694185
报案,0.001691233
自然人,0.001691233
特定,0.001688282
十三,0.00168533
变动,0.00168533
公估,0.001682379
武器,0.001682379
等级,0.001682379
矫正,0.001679427
运抵,0.001679427
尚未,0.001676476
残值,0.001676476
退保,0.001676476
以内,0.001673524
地质,0.001673524
家庭,0.001673524
注射,0.001667621
家庭财产,0.001664669
客车,0.001661718
水平,0.001661718
专业,0.001658766
异常,0.001658766
法律法规,0.001649912
质量,0.00164696
第三十七条,0.001644009
法令,0.001641057
非法,0.001641057
执照,0.001632202
足额,0.001632202
当日,0.001629251
附近,0.001629251
原子能,0.001623348
提起,0.001623348
罚金,0.001617445
货损,0.001617445
康复,0.001614493
批准,0.001611542
本保,0.001611542
明火,0.00160859
迟延,0.00160859
应付,0.001605639
事宜,0.001599736
高者,0.001599736
次日,0.001596784
参加,0.001593832
流产,0.001593832
克服,0.001587929
号牌,0.001587929
安全措施,0.001587929
claim,0.001584978
货币,0.001584978
健康,0.001576123
自己,0.001576123
诊疗,0.001576123
运送,0.001576123
不受,0.00157022
六十天,0.00157022
救援,0.00157022
道路,0.00157022
are,0.001567269
变质,0.001567269
火山爆发,0.001558414
盗抢,0.001555462
实习期,0.001552511
二十四,0.001549559
记载,0.001549559
切除,0.001546608
集装箱,0.001546608
化学性,0.001540705
企业,0.00153185
商定,0.00153185
场地,0.001528899
延误,0.001528899
趋势,0.001528899
患者,0.001525947
仓储,0.001522995
登记,0.001522995
缺乏,0.001522995
位置,0.001520044
抵押权人,0.001517092
向本,0.001514141
账册,0.001514141
固定,0.001511189
地基,0.001511189
造价,0.001511189
保额,0.001502335
提货,0.001502335
购买,0.001502335
飞行,0.001502335
动物,0.001499383
码头,0.001499383
牙齿,0.001496432
审核,0.00149348
共同海损,0.001490528
成本,0.001490528
血液,0.001487577
理算,0.001484625
私自,0.001484625
裁决,0.001484625
承受,0.001481674
海轮,0.001481674
适当,0.001481674
总价值,0.001478722
all,0.001475771
地方,0.001475771
桩基,0.001472819
旅客,0.001469868
送交,0.001469868
医嘱,0.001466916
欺诈,0.001466916
装载,0.001466916
日常生活,0.001463965
条文,0.001463965
只有,0.001461013
探险,0.001461013
破碎,0.001458062
抗拒,0.00145511
发热,0.001452158
指因,0.001452158
状况,0.001452158
销售,0.001452158
扣留,0.001449207
无法控制,0.001449207
积雨云,0.001443304
公众,0.001440352
定期,0.001437401
之时,0.001431498
当时,0.001431498
生物,0.001431498
急剧,0.001428546
占有,0.001425595
电梯,0.001425595
外来,0.001422643
扣押,0.001422643
最近,0.001422643
水下,0.001422643
潜水,0.001422643
综合症,0.001422643
中心,0.001419691
澳门,0.001419691
热带,0.001419691
周围,0.00141674
武装,0.00141674
地壳,0.001413788
但是,0.001410837
气旋,0.001410837
预料,0.001410837
工人,0.001401982
真实,0.001401982
arising,0.001399031
其他人,0.001399031
条约,0.001399031
比赛,0.001399031
解约,0.001399031
之后,0.001396079
法律文书,0.001396079
领有,0.001396079
人体,0.001393128
未向,0.001393128
案件,0.001393128
乘坐,0.001390176
劳动,0.001390176
传票,0.001387225
抵押,0.001387225
病历,0.001387225
进口,0.001387225
图纸,0.001381321
an,0.00137837
liability,0.00137837
不诚实,0.00137837
惩罚性,0.00137837
更换,0.00137837
收货人,0.001375418
核燃料,0.001375418
第三十八条,0.001375418
出院,0.001372467
加固,0.001372467
一部分,0.001369515
地层,0.001369515
安排,0.001369515
地域,0.001366564
放出,0.001366564
目的港,0.001366564
第三方,0.001366564
证明书,0.001366564
进入,0.001363612
转移,0.001360661
津贴,0.001357709
食物,0.001357709
underwriters,0.001354758
内陆,0.001354758
对本,0.001354758
软件,0.001351806
十四,0.001348855
客观,0.001345903
十五天,0.001342951
工程施工,0.001342951
主要,0.00134
供电,0.001337048
参照,0.001337048
员工,0.001337048
insurers,0.001334097
万元,0.001334097
主管部门,0.001334097
尽责任,0.001334097
发送,0.001331145
丢失,0.001328194
因未,0.001325242
封闭,0.001322291
正确,0.001322291
hiv,0.001319339
修改,0.001319339
前述,0.001319339
电机,0.001319339
原始,0.001316388
副本,0.001313436
预计,0.001313436
失效,0.001310484
学生,0.001310484
goods,0.001307533
之日,0.001307533
拖带,0.001307533
衣物,0.001307533
仅限于,0.001304581
攀岩,0.001304581
毁坏,0.001304581
机动车辆,0.00130163
类型,0.001298678
重力,0.001298678
出价,0.001295727
cover,0.001292775
内在,0.001292775
乘积,0.001289824
前提,0.001289824
按原,0.001289824
因为,0.001286872
租金,0.001286872
amount,0.001283921
珠宝,0.001283921
酒精,0.001283921
骚动,0.001283921
拘留,0.001280969
至原,0.001278018
首饰,0.001275066
自该,0.001272114
按日,0.001269163
计算机,0.001269163
恐怖主义,0.00126326
承包人,0.00126326
风暴,0.00126326
分为,0.001260308
本次,0.001260308
霓虹灯,0.001260308
价格,0.001257357
海域,0.001257357
船东,0.001257357
日起,0.001254405
雇主,0.001254405
非本意,0.001254405
手续,0.001251454
其所能,0.001242599
雇用,0.001242599
收据,0.001239647
氧化,0.001239647
下垂,0.001236696
玻璃,0.001236696
县级,0.001233744
客观情况,0.001233744
谋杀,0.001233744
天后,0.001230793
对抗性,0.001230793
请求权,0.001227841
人时,0.00122489
失踪,0.001221938
按规定,0.001221938
period,0.001218987
水污染,0.001218987
尽快,0.001210132
特约,0.001207181
matter,0.001201277
正式,0.001201277
预防,0.001201277
不止,0.001198326
医务人员,0.001198326
形成,0.001198326
江道,0.001198326
不符,0.001195374
贷款,0.001195374
挖掘,0.001192423
而致,0.001192423
裂缝,0.001189471
利润率,0.00118652
暴力,0.00118652
功能,0.001183568
金银,0.001183568
不明,0.001177665
第三十九条,0.001177665
第二,0.001174714
以后,0.001171762
所在地,0.001171762
满足,0.001171762
训练,0.001171762
重量,0.001171762
即使,0.00116881
悬崖,0.00116881
沉降,0.00116881
以前,0.001165859
商业,0.001165859
约束,0.001165859
财物,0.001165859
首次,0.001165859
按该,0.001162907
电缆,0.001162907
直至,0.001162907
case,0.001159956
继承人,0.001159956
图表,0.001157004
开工,0.001157004
港口,0.001157004
得到,0.001154053
查验,0.001154053
视作,0.001154053
三十天,0.001151101
计划,0.001151101
caused,0.00114815
做好,0.00114815
暴风雨,0.00114815
通道,0.00114815
钻井,0.00114815
value,0.001145198
急性,0.001145198
瑕疵,0.001145198
property,0.001142247
先天性,0.001139295
aids,0.001136344
侵害,0.001136344
注明,0.001136344
联合,0.001136344
艺术品,0.001136344
二十四时,0.001133392
长度,0.001133392
包含,0.00113044
分解,0.001127489
天线,0.001127489
工资,0.001127489
抗辩,0.001127489
涂用,0.001127489
total,0.001124537
三项,0.001124537
具体,0.001124537
许可,0.001124537
中因,0.001118634
十五,0.001118634
合同规定,0.001118634
身体健康,0.001118634
no,0.001115683
业主,0.001115683
人力,0.001115683
存货,0.001115683
漏电,0.001115683
石块,0.001115683
余额,0.001112731
针对,0.001112731
may,0.00110978
复原,0.00110978
激发,0.00110978
降雨,0.00110978
日后,0.001106828
锈蚀,0.001106828
之内,0.001103877
通常,0.001103877
顺序,0.001103877
广告牌,0.001100925
气候,0.001100925
大气,0.001095022
干扰,0.001095022
应为,0.001095022
铁路,0.001095022
防火,0.001095022
水流,0.00109207
太阳能,0.001089119
考虑,0.001089119
职员,0.001089119
respect,0.001086167
偷窃,0.001086167
组成部分,0.001086167
雨水,0.001086167
倾覆,0.001083216
所属,0.001083216
named,0.001080264
传染病,0.001080264
岩土,0.001080264
时须,0.001080264
检测,0.001080264
邮包,0.001080264
妊娠,0.001077313
标的物,0.001077313
have,0.001074361
世界卫生组织,0.001074361
引发,0.001074361
必需,0.001074361
物件,0.001074361
工具,0.00107141
放电,0.00107141
农作物,0.001068458
燃气,0.001068458
做出,0.001065507
古玩,0.001065507
武力,0.001065507
炸弹,0.001065507
邮票,0.001065507
place,0.001059603
机关,0.001059603
遗产,0.001059603
一人,0.001056652
减弱,0.001056652
半径,0.001056652
电气,0.001056652
骨折,0.001056652
三种,0.0010537
军事,0.0010537
自行处理,0.0010537
先于,0.001050749
免疫,0.001050749
劳动保护,0.001050749
发送给,0.001050749
监护人,0.001050749
试压,0.001050749
追溯,0.001050749
event,0.001047797
严寒,0.001047797
所称,0.001047797
所负,0.001047797
进一步,0.001047797
time,0.001044846
估计,0.001044846
免赔,0.001044846
